Gene1,Gene2,connected_driver_gene,gene_type,confidence
P53,UHRF1,UHRF1,2,0.993031
SNW1,NCBP1,,0,0.99728
SNW1,PCBP1,PCBP1,0,0.998868
RFA1,SNW1,,3,0.991186
CDC5L,RING2,,3,0.993116
CDC5L,TOP 1.00,,3,0.992588
DDX21,CDC5L,,3,0.990958
CDC5L,DDX46,,3,0.997038
EP300,1433Z,,1,0.995611
HDAC6,1433Z,,3,0.997812
FBXL7,CUL1,,3,0.99969
PSMD4,TF65,,3,0.997468
TF65,PRS7,,3,0.996957
CLH1,AP3D1,,3,0.998197
VPS41,CLCB,,3,0.999244
AP3D1,CLCB,,3,0.997482
TERA,PRS8,,3,0.997956
FBX21,SKP1,,3,0.999353
TOP 1.00,PESC,,3,0.995124
RNF31,RIPK1,,3,0.997531
PP2AA,CDC20,,3,0.997431
CDC20,PP2AB,,3,0.999104
CDC20,2AAA,,3,0.995702
PCNA,CDC20,,1,0.997496
PP2AA,CDC27,,3,0.997064
UBF1,SENP3,,3,0.995029
MCM5,SENP3,,3,0.994649
MCM7,SENP3,,3,0.990989
TRRAP,SENP3,,1,0.990191
TERA,HTRA2,,3,0.990603
UBXN7,BACD3,,3,0.991368
FAF2,UBXN7,,3,1.0
UBX2A,NSF1C,,3,0.993264
ABCF1,UBXN7,,3,0.997212
JUN,UBXN7,,1,0.998754
FAF1,NUP98,NUP98,2,0.991984
UBXN7,FAF1,,3,1.0
UBXN7,IMA4,,3,0.996535
UBXN1,FAF2,,3,0.999013
UBXN1,UBXN7,,3,1.0
SE1L1,EDEM3,,3,0.991146
ML12B,GRB2,,3,0.995716
EPS15,AP1G1,,1,0.992616
PCGF1,PHC2,,3,0.998721
SUZ12,PCGF1,,1,0.999336
BMI1,PCGF1,,3,0.999755
EZH2,PCGF1,,1,0.99988
BMI1,NANOG,,3,0.997032
CCD86,NANOG,,3,0.992099
NANOG,CDC73,CDC73,2,0.995546
ITF2,NANOG,,3,0.996335
TEAD2,NANOG,,3,0.994023
PO5F1,HMGA1,HMGA1,2,0.997874
PCGF1,PO5F1,,3,0.993327
PO5F1,P2R3A,,3,0.996318
RPR1A,PO5F1,,3,0.99677
PO5F1,ITF2,,3,0.997703
PIAS1,NCOA3,NCOA3,2,0.994915
ODO1,HCD2,,3,0.993977
HCD2,ATPA,,3,0.999607
HMGCL,HCD2,,3,0.994757
HMCS2,HCD2,,3,0.996151
ODPA,HCD2,,3,0.993438
ECHA,HCD2,,3,0.995924
ECHB,HCD2,,3,0.999765
MDM2,CCND1,,1,0.990748
P53,CCND1,CCND1,2,0.995118
UHRF2,XRCC5,,3,0.992588
CUL4B,CRBN,,3,0.996881
FHL2,MDM2,MDM2,2,0.993088
ZMIZ1,SIR1,,3,0.998087
PCNA,CDC27,,1,0.998019
PSME3,GSK3B,,3,0.994397
NDUF8,NDUF5,,3,0.996314
ETFR1,ETFB,,3,0.994576
AF9,H33,,3,0.992496
SYJ2B,COQ9,,3,0.996137
ATPF2,FMC1,,3,0.994133
MAIP1,SPG7,,3,0.994428
FAKD4,NDUA4,,3,0.993894
COQ9,CISD2,,3,0.995228
ADT3,NDUA4,,3,0.99856
COQ9,COX11,,3,0.990703
PX11B,COQ9,,3,0.993153
NDUA4,TMM 70,,3,0.99585
FMC1,ATPA,,0,0.991235
NDUA4,NDUS4,,3,0.999757
COQ9,TMM 11,,3,0.995252
HOGA1,ADCK5,,3,0.99207
COX20,NDUA4,,3,0.99663
NDUB5,NDUA4,,3,0.997064
SCPDL,COQ9,,3,0.996112
MPC2,NDUA4,,0,0.996015
NDUA4,CX7A2,,3,0.999327
NDUA4,QCR8,,3,0.999675
PTH2,COQ9,,3,0.996437
CX6A1,NDUA4,,3,0.997263
NDUA4,COX7R,,3,0.998457
NDUB4,NDUA4,,3,0.998463
CPSM,MAIP1,,3,0.994074
NDUA9,NDUA4,,3,0.999572
CHCH2,GRSF1,,3,0.996944
NDUF3,NDUA4,,3,0.996715
ATPMD,ATPA,,3,0.994943
COQ9,MAVS,,3,0.993714
NDUA4,NDUS6,,3,0.999834
NDUA7,NDUA4,,3,0.999803
CX6A1,CHC10,,3,0.995777
GRSF1,CISD3,,3,0.997148
NDUA6,NDUS3,,3,0.99927
NDUA4,NDUBB,,3,0.999592
NDUA4,NDUBA,,3,0.999663
NDUS5,NDUA4,,3,0.99925
NDUA6,NDUA4,,3,0.999427
NDUS7,NDUA4,,3,0.999939
NDUAA,NDUS3,,3,0.999294
NDUA4,NDUB3,,3,0.996938
NDUF2,NDUA4,,3,0.998053
MIRO2,COQ9,,3,0.996572
COQ9,HSDL1,,3,0.991496
COX6C,NDUS3,,1,0.991345
FIS1,NDUA4,,0,0.992437
NDUAA,NDUA4,,3,0.99945
ADT3,CHC10,,3,0.992847
COQ9,FKBP8,,3,0.995361
CMTD1,COQ9,,3,0.996704
NDUA4,OXA1L,,3,0.99622
CCD58,FMT,,3,0.9955
MIC60,NDUA4,,3,0.996925
MPPB,ATPA,,3,0.997761
NDUA4,NDUA5,,3,0.999754
MPPA,NDKM,,3,0.990528
COX11,NDUA4,,3,0.997499
NDUS8,NDUA4,,3,0.999837
NDUAD,NDUA4,,3,0.999566
NDUA4,NDUB8,,3,0.995892
MPPB,NDKM,,3,0.990087
NDUB7,NDUA4,,3,0.999362
COQ9,FIS1,,3,0.99539
COQ8B,COQ6,,3,0.996063
NDUV1,NDUA4,,3,0.999779
ATP5E,ATPA,,3,0.999911
NDUB1,NDUA4,,3,0.996953
NDUS2,NDUA4,,3,0.99942
ATD3A,NDUA4,,3,0.994642
GHITM,CHC10,,0,0.992281
OCAD1,MPPB,,3,0.994406
COQ9,EMC2,,3,0.996988
CX7A2,NDUS3,,3,0.999395
NDUA4,UCRI,,3,0.999814
NDUB5,NDUF4,,3,0.99269
NDUF4,MPPA,,3,0.991656
MIC19,NDUA4,,3,0.991335
SYFM,CHCH2,,3,0.993472
COX6C,CHC10,,1,0.995816
HTRA2,NDUS3,,3,0.998455
NDUA4,NDUA2,,3,0.999812
CX6A1,NDUS3,,3,0.99823
ATP5H,NDUA4,,3,0.996411
CX6B1,CX6A1,,3,0.994146
COQ9,TMM 70,,3,0.996929
NDUS1,NDUA4,,3,0.999815
NDUA4,ADT1,,3,0.996769
NDUS3,NDUA4,,3,0.999925
CHCH2,PTH2,,3,0.996881
CX7A2,CHC10,,3,0.995796
NDUS3,QCR7,,3,0.997692
NDUA4,ATPO,,3,0.997474
NDUS2,NDUF4,,3,0.99748
COX7R,CX6B1,,3,0.994435
COQ9,TOM22,,3,0.996755
SCO1,NDUS3,,3,0.995129
MCU,NDUA4,,3,0.999276
ATP5H,NDUF8,,3,0.995892
MTCH2,NDUA4,,3,0.993099
QCR7,NDUA4,,3,0.999166
NDUF4,NDUA5,,3,0.997252
ATPA,MPPA,,3,0.997715
UCRI,NDUS3,,3,0.998507
NDUS3,ATPO,,3,0.997218
SCOT2,ODBA,,3,0.997658
CX6A1,NDKM,,3,0.993669
COQ2,NDK6,,3,0.993105
ATP5E,NDUA4,,3,0.994878
NDUS6,CX6B1,,3,0.991031
CHCH2,C1QBP,,3,0.997431
COQ9,TMM 65,,3,0.994637
CX6B1,NDUA9,,3,0.998232
DHRS4,ECHP,,3,0.996649
TOM40,COQ9,,3,0.996677
GHITM,CHCH2,,0,0.995034
NDUA6,CX6B1,,3,0.993664
NDUA4,AT5F1,,3,0.996146
C1QBP,CHC10,,3,0.997048
CHC10,NDUS3,,3,0.99616
PDIP2,NDKM,,3,0.994652
MCCB,MPPA,,3,0.994996
IVD,MPPB,,3,0.99688
CX6B1,CX7A2,,3,0.998184
NDUS3,NDUF8,,3,0.996072
ATP5H,CHC10,,3,0.995868
ATPO,NDUF8,,3,0.995842
CYB5B,COQ9,,3,0.994991
CISD3,AT5F1,,3,0.993733
ACSL4,NDUA4,,3,0.991546
NDUA4,CISD2,,3,0.990399
NDUS3,MIC60,,3,0.998696
NDUAA,CX6B1,,3,0.997782
ABHDA,NDKM,,3,0.990147
SFXN1,NDUA4,,3,0.995413
NDKM,GLRX5,,3,0.990196
NDUA4,CHCH2,,3,0.997047
NDUV2,NDUA4,,3,0.999877
TIDC1,COQ9,,3,0.996907
NB5R3,CHC10,,3,0.991893
ATP5H,NDUS3,,3,0.998005
NDUS3,ATP5I,,3,0.996778
NDKM,NDK3,,3,0.996061
AT5F1,NDUF8,,3,0.999248
MAVS,CISD3,,3,0.992412
NDUA4,ATPG,,3,0.999537
TOM40,NDUA4,,3,0.999569
ATPA,PDIP2,,3,0.995523
RT18C,PPTC7,,3,0.99295
FMC1,SCOT1,,0,0.994283
NDUS3,QCR9,,3,0.997639
NDUA4,CPT1A,,3,0.995974
NDUF8,CX6A1,,3,0.995764
ACPM,FMC1,,3,0.993274
ATP5E,NDUF4,,3,0.99771
MPPB,TAM41,,3,0.9922
NDUA4,COX5A,,3,0.992614
NDUV1,CX6B1,,3,0.991615
NDUA8,NDUA4,,3,0.999731
NDUF5,ATP5E,,3,0.998127
NDUA5,CHC10,,3,0.995841
AT5F1,NDUS3,,3,0.998331
QCR2,NDUA4,,3,0.999834
CHCH2,ATPA,,3,0.994549
DHRS4,ECH1,,3,0.99294
CLPX,ATPA,,3,0.997944
FMC1,C1QBP,,0,0.991568
ATD3A,OCAD1,,3,0.995039
MPPB,NDUF4,,3,0.990976
MPPA,IVD,,3,0.997076
ATP5J,NDUA4,,3,0.996755
ATPG,NDUS3,,3,0.998052
CX6B1,MIA40,,3,0.998654
NDUBA,NDUF4,,3,0.995593
AT5F1,CHC10,,3,0.999144
NDUS3,ATP5J,,3,0.99764
CISD3,C1QBP,,3,0.997206
CPT2,NDUF8,,3,0.99571
NDUF8,NDUA5,,3,0.995887
COQ6,C1QBP,,3,0.995154
CHC10,ATPG,,3,0.995871
YBEY,CHCH2,,3,0.995703
SFXN1,ATPA,,3,0.99243
MMAD,CISD3,,3,0.9937
SCO1,NDUA4,,3,0.999011
CISD3,MIA40,,3,0.990205
COQ9,C1QBP,,3,0.996072
ATPA,ODBA,,3,0.997898
FMC1,AT5F1,,0,0.995228
NDUA8,CHC10,,3,0.996729
C1QBP,NDUF8,,3,0.996617
MAIP1,C1QBP,,3,0.995676
NDUF5,ACPM,,3,0.999593
NDUA4,ATPK,,3,0.992119
ATP5E,NDKM,,3,0.992194
NDUS1,CX6B1,,3,0.998105
NDUA7,CX6B1,,3,0.990025
LYRM2,C1QBP,,0,0.994207
NDUS4,CX6B1,,3,0.996926
ATPA,MIC60,,3,0.995694
NDUF4,ATPG,,3,0.998232
MRES1,C1QBP,,3,0.999089
QCR2,CISD3,,3,0.996486
CHC10,MIA40,,3,0.990207
SCO1,OCAD1,,3,0.990632
NDUA4,SDHB,SDHB,2,0.999677
CY1,NDUA4,,3,0.994011
C1QBP,ETFR1,,3,0.99432
ATPO,CHC10,,3,0.995858
ATPG,NDUF8,,3,0.995793
ATP5E,NDUF8,,3,0.995789
ACPM,NDUS3,,3,0.999816
MCCB,MPPB,,3,0.995049
NDUF5,ATPG,,3,0.998487
CHC10,COX5A,,3,0.995865
NDUA4,NDUB9,,3,0.999437
ATPA,ACPM,,3,0.999684
U2AF2,ACINU,,3,0.992245
DDX21,U2AF2,,3,0.991572
U2AF2,DHX15,,3,0.999593
DHX9,U2AF2,,3,0.997253
U5S1,U2AF2,,3,0.999698
IF4A3,U2AF2,,3,0.998681
U2AF2,FBRL,,3,0.993524
ROA1,U2AF2,,3,0.999463
ROA2,U2AF2,,3,0.999548
U2AF2,ROA3,,3,0.998179
U2AF2,ROAA,,3,0.993802
U2AF2,HNRPL,,3,0.99697
U2AF2,NCBP1,,3,0.994439
U2AF2,NUCL,,3,0.993518
U2AF2,PCBP1,PCBP1,2,0.998536
U2AF2,PRP8,,3,0.999643
U2AF2,PTBP1,,3,0.9984
RBMX,U2AF2,,3,0.994925
U2AF2,SF3A1,,3,0.999859
U2AF2,SF3B2,,3,0.999778
U2AF2,YBOX1,,3,0.998918
ITB3,VIME,,3,0.992281
CP3A4,CP2C9,,3,0.994427
CO1A2,SPB5,,3,0.991088
NOLC1,TCOF,,3,0.991727
DKC1,TCOF,,3,0.999265
TCOF,NHP2,,3,0.997608
TCOF,NOP58,,3,0.998085
ATRX,TIF1B,,1,0.995103
RADI,ERBB2,ERBB2,2,0.998837
RC3H1,CNOT1,,3,0.999014
CNOT3,RC3H1,,1,0.997546
RC3H1,CNOT7,,3,0.994222
RC3H1,FBRL,,3,0.99191
ROA2,RC3H1,,3,0.99187
HNRPR,RC3H1,,3,0.990655
RC3H1,RL12,,3,0.994886
RC3H1,RL13,,3,0.991254
RL23,RC3H1,,3,0.992081
RL24,RC3H1,,3,0.994604
RL27A,RC3H1,,3,0.991097
RC3H1,RL38,,3,0.990909
RL4,RC3H1,,3,0.991334
RC3H1,RL7,,3,0.993584
RS11,RC3H1,,3,0.991359
RC3H1,RS16,,3,0.992544
RC3H1,RS25,,3,0.992727
RC3H1,RS6,,3,0.990323
RC3H1,RS8,,3,0.991856
RC3H1,CNOT9,,3,0.997625
RC3H1,U520,,3,0.990584
RC3H1,STAU1,,3,0.999419
RO52,RC3H1,,3,0.994158
TLN1,SRC,SRC,2,0.991214
MK01,SRC,SRC,2,0.993729
MK03,SRC,SRC,2,0.995199
COA3,COX42,,3,0.993681
NDUA9,COA3,,3,0.992415
TLR4,CAV1,,1,0.994695
CCNB1,HDAC1,,3,0.997307
MLP3A,MDM2,MDM2,2,0.996094
PBIP1,MDM2,MDM2,2,0.990903
BIP,SE1L1,,3,0.996161
ARNT,JUN,,1,0.998592
NFAC2,CHK1,,3,0.994482
GSK3B,NFAC2,,3,0.995325
KMT2E,ASH2L,,3,0.999158
CHK1,FACD2,,3,0.998469
NFKB1,CHK2,,3,0.991812
NFAC1,JUNB,,3,0.998339
NFAC1,CBP,,3,0.998319
XRCC5,NFAC1,,3,0.991944
CTBP1,NFAC1,,3,0.994303
NFAC1,KC1A,,3,0.997663
KC1D,NFAC2,,3,0.996389
NFAC2,1433B,,3,0.992965
1433E,NFAC2,,3,0.992144
ATPB,ATP5J,,3,0.999796
KEAP1,CADH1,,1,0.999133
TF65,LOX5,,3,0.991692
LIPS,PLIN5,,3,0.999993
WASF1,ARP 3.00,,3,0.997547
CPZIP,CAZA1,,3,0.997602
STAT3,ENPL,,1,0.991519
CBX5,BMI1,,3,0.994214
HDAC2,BMI1,,3,0.999633
H31,BMI1,,3,0.996649
ERBB2,ITB1,,1,0.999095
CSK 21.00,CTNA1,,3,0.99224
ACTN1,VASP,,3,0.9992
H31T,PARP1,PARP1,2,0.997395
EPC1,EP400,,3,0.994009
ZNRF2,LTOR1,,3,0.990526
VPP2,LAMP2,,3,0.99605
CPSF4,CBP,,3,0.990939
MYO6,AP2A2,,3,0.992623
AP2M1,MYO6,,3,0.993187
MYO6,EPS15,EPS15,2,0.999446
DCTN1,MYO6,,1,0.996894
DCTN2,MYO6,,3,0.99912
KC1A,SQSTM,,3,0.996325
SENP3,IFIX,,3,0.994026
RECQ5,RPA1,,3,0.99289
CDC73,PRKDC,,1,0.991835
1433B,CDC73,CDC73,2,0.991471
CDC73,CAND1,,1,0.996204
H31T,NBN,NBN,2,0.993028
RAD50,H31T,,3,0.990309
MYC,UBP7,,1,0.995526
BCL10,RNF31,,1,0.996343
EF1A1,TRAF6,,3,0.993065
RAB5A,TS101,,3,0.999215
CHMP6,TS101,,3,0.996807
GSK3B,TBK1,,3,0.991646
BARD1,SMCA2,,1,0.994485
AIFM1,ADT2,,3,0.996633
HDAC6,TF65,,3,0.993328
UBE2T,CHK1,,3,0.991308
KS6A1,UBE2T,,3,0.99324
TRAF6,BASI,,3,0.993538
FAK2,NEDD4,,3,0.99242
CSK 21.00,DPF3,,3,0.99395
CUL3,AURKA,,1,0.992818
UBP7,CBP,,3,0.999125
TAU,P85A,,3,0.991273
CSRP1,TRIP4,,3,0.991061
XPO1,SMUF2,,1,0.992575
SMAD4,AHR,,1,0.996724
P53,TRAF6,,3,0.993504
WWP1,WWP2,,3,0.991228
WWP2,ABRX2,,3,0.992263
UCHL1,DERL1,,3,0.993369
DERL1,AT2A2,,3,0.996639
GANAB,DERL1,,3,0.993294
DERL1,CALX,,3,0.999515
DERL1,RPN1,RPN1,2,0.998185
ZBT16,EZH2,EZH2,2,0.994827
SIR1,MDM2,MDM2,2,0.997602
NOTC1,HS90B,,3,0.990903
P73,CSK 21.00,,3,0.998662
TRAF4,FAT1,FAT1,2,0.992589
P53,TBPL1,,3,0.997448
EGFR,ITB1,,1,0.992877
ACTS,SRC,SRC,2,0.995009
CADH1,ANXA2,,3,0.990105
BMPR2,CADH1,,3,0.990469
CBL,CADH1,,1,0.99109
CADH1,CRK,,3,0.990922
CADH1,KC1D,,3,0.996298
CTNA2,CADH1,,3,0.995942
CADH1,DLG1,,3,0.997995
ERBB2,CADH1,,1,0.996666
CADH1,HLAC,,3,0.99571
ITB1,CADH1,,3,0.997055
LASP1,CADH1,,1,0.994916
AFAD,CADH1,,3,0.997426
CADH1,SEPT2,,3,0.99366
CADH1,MERL,,3,0.998908
CADH1,PI4KA,,3,0.997435
CADH1,PKP2,,3,0.992288
PTPRJ,CADH1,,3,0.995071
CADH1,NECT2,,3,0.997018
CADH1,PAXI,,3,0.998191
CADH1,ZO1,,3,0.998854
CADH1,TLN1,,3,0.998004
CADH1,VASP,,3,0.99875
CADH1,ZYX,,3,0.995872
CADH1,DLG5,,3,0.994042
CADH1,PDLI7,,3,0.993391
CADH1,INADL,,3,0.998676
BAIP2,CADH1,,3,0.994673
CADH1,SRBS1,,3,0.993161
E41L3,CADH1,,3,0.992705
CD2AP,CADH1,,3,0.993864
CADH1,CING,,3,0.996833
CADH1,MAGI3,,3,0.995103
CADH1,CC85C,,3,0.999911
CADH1,OCLN,,3,0.991429
STAT3,CREB1,,1,0.99313
ODPA,THIL,,3,0.999516
SIR3,ODPA,,3,0.999215
HLAB,EGFR,EGFR,2,0.999271
EGFR,CATD,,1,0.991748
EGFR,K1C16,,1,0.998038
DRD2,EGFR,EGFR,2,0.990541
EGFR,KR109,,1,0.991661
DOP 1.00,EGFR,EGFR,2,0.996767
EGFR,EST4A,,1,0.991903
TS101,EGFR,EGFR,2,0.994485
MERL,EGFR,EGFR,2,0.990728
MTMRE,ATX10,,3,0.991166
PDP1,MPPA,,3,0.990156
PP1A,PFD6,,3,0.991663
PP1B,SHOC2,,3,0.999769
PP1G,PFD6,,3,0.995231
PP2BB,CANB1,,3,0.993851
PTN1,ACTB,,3,0.990414
MCE1,RPB1,,3,0.994248
VINEX,TENS1,,3,0.991144
C2CD3,CC14A,,3,0.998531
CC14A,CCD61,,3,0.998525
CCD77,CC14A,,3,0.998553
CC14B,DDX31,,3,0.994887
SSH1,MYH10,,3,0.996059
SKP1,MPIP2,,3,0.99211
MPIP2,CUL1,,3,0.990891
DUS6,CNO10,,3,0.994008
MAIP1,EYA2,,3,0.990627
KANL1,PHF20,,3,0.99588
SHKB1,KCTD3,,3,0.990438
AP3M2,AP3S1,,3,0.996329
F262,F263,,3,0.995609
CP2A6,CP2A7,,3,0.999049
UBC,MIRO2,,3,0.995267
PDK3,ODPAT,,3,0.99845
GRIA3,GRIA4,,3,0.99931
SYT2,SYT1,,3,0.992783
EF1A1,EF1A2,,3,0.998648
KCNC3,KCNC4,,3,0.994477
PAPS1,PAPS2,,3,0.995206
CP3A7,CP3A5,,3,0.994527
CP4F8,CP4FC,,3,0.991313
CP2CJ,CP2C9,,3,0.99117
GEMI8,GEMI6,,3,0.993279
H2AX,H2B1O,,3,0.992743
3BHS1,3BHS2,,3,0.999405
CP2AD,CP2A7,,3,0.998215
PDE1B,PDE1C,,0,0.995805
TPPC1,TPPC5,,3,0.999511
GBRG2,GBRG1,,3,0.998742
RABE2,RABX5,,3,0.991419
LIPR2,LIPP,,3,0.992751
EAF6,JADE3,,3,0.99961
AAK1,AP2S1,,3,0.992153
TAF3,TAF7L,,3,0.999105
GPC4,GPC6,,3,0.990929
TAF3,TAF8,,3,0.993828
NUP58,N62CL,,3,0.999729
WASC3,WASH3,,3,0.999999
VPP2,VA0D1,,3,0.998232
NDUB7,NDUBB,,3,0.99758
PATL1,LSM 5.00,,3,0.993565
RPC7L,RPC8,,3,0.994737
CACB2,CACB1,,3,0.999804
GATB,GATC,,3,0.999911
CO4A5,PLOD1,,3,0.990401
CPLX2,CPLX1,,3,0.99818
CACB2,CACB3,,3,0.993361
VPP2,VA0D2,,3,0.995145
AP3M2,AP3M1,,3,0.999915
RGPD8,RAN,,3,0.999985
GBRA3,GBRA5,,3,0.997804
WNT7B,WNT7A,,3,0.996676
CHSS1,CHSS3,,3,0.994675
TAF9B,TAF7L,,3,0.999564
GRB2,CYLD,CYLD,2,0.990187
CACB3,CACB1,,3,0.995382
TAF2,TAF7L,,3,0.999564
VPS28,VP37D,,3,0.996759
TAF7L,TAF11,,3,0.999856
APC13,ANC2,,3,0.995985
SYT10,SYT3,,3,0.991098
MZT2A,TBG2,,0,0.992396
A1AG1,A1AG2,,3,0.990739
FGFR2,FGFR1,,1,0.993116
CADH1,CTNA3,,3,0.99324
ULBP1,ULBP3,,3,0.995201
RPC2,RPC7L,,3,0.998484
GBRB2,GBRB3,,3,0.996833
NDUBB,NDUV3,,3,0.996047
AINX,NFM,,3,1.0
COR1C,CORO6,,3,0.99882
H2AY,H2AW,,3,0.9999
NDUBB,NDUB6,,3,0.995788
TAF7L,TAF6,,3,0.999054
MYL5,MLRV,,3,0.998877
SMRC2,DPF1,,3,0.999167
MD12L,MED18,,3,0.991092
KANL3,PHF20,,3,0.999004
ANR26,NDEL1,,3,0.998878
PPBI,PPB1,,3,0.992178
NDUBB,NDUS4,,3,0.998085
TRAF6,WASC3,,3,0.998408
H12,H2AX,,3,0.997493
TBD,TBE,,3,0.995435
TAF7L,TAF5,,3,0.997988
MECP2,H2B2F,,3,0.996338
CYTS,CYTN,,3,0.993192
UB2E2,DET1,,3,0.992265
PSB2,PSME4,,3,0.994023
CRP,LAMA5,,1,0.999254
NDUB7,NDUS6,,3,0.997946
TAF7L,TAF4B,,3,0.997767
DCTN6,ARP 10.00,,3,0.999588
CTNA3,APC,APC,2,0.997358
MED1,MD12L,,3,0.99754
C2D2A,TECT1,,3,0.99884
KANL2,KANL1,,3,0.999673
TPPC5,TPPC8,,3,0.993313
NDUBB,NDUA7,,3,0.999315
CO2A1,MMP9,MMP9,2,0.991046
TAF9,TAF7L,,3,0.999192
SRP09,SRP19,,3,0.993943
TALD3,CDC16,,3,0.999314
NDUB5,NDUBB,,3,0.997193
H2AX,H1T,,3,0.997337
TAF8,TAF7L,,0,0.996752
OTUD5,TNAP3,,3,0.995619
MCU,ASPH,,3,0.997398
COEA1,MMP9,MMP9,2,0.996006
CACB4,CACB3,,3,0.990547
PDCD7,ZCRB1,,3,0.997284
AKAP5,KAPCG,,3,0.991789
ZCRB1,U1SBP,,3,0.996566
VIME,AINX,,3,0.999655
TAF4,TAF7L,,3,0.999046
ODB2,ODBB,,3,0.999851
AP2S1,EP15R,,3,0.99284
TBB1,TBB3,,3,0.995116
KANL2,PHF20,,3,0.998858
NDUB9,NDUBB,,3,0.998136
TARA,CORO6,,3,0.997039
CPZIP,CAZA2,,3,0.997538
TAF12,TAF7L,,3,0.999407
N62CL,NUP88,,3,0.999731
UTP4,WDR75,,3,0.995665
SYNCI,AINX,,3,0.999857
APC1,APC13,,3,0.994417
EP400,MRGBP,,3,0.994662
GEMI8,DDX20,,3,0.991324
RNPC3,ZCRB1,,3,0.997069
ST65G,TAF6L,,3,0.995011
MATN4,CILP2,,3,0.991724
H1T,H14,,3,0.99773
ZCRB1,SNR48,,3,0.992795
C1D,MPH6,,3,0.998511
PARP2,H2AX,,3,0.995623
COEA1,MMP2,MMP2,2,0.991879
FANCB,UBE2T,,3,0.99778
P4R3B,P4R3A,,3,0.998511
FUCO2,MA2B2,,3,0.995663
QCR6,COX7R,,3,0.999073
THEM4,DPS1,,0,0.994392
TBG1,TBG2,,3,0.999787
RPC10,RPC7L,,3,0.993285
NDUB3,NDUBB,,3,0.9969
GBG3,GNAQ,GNAQ,2,0.996592
ARP 10.00,KLHL2,,3,0.994212
GNAO,GBG3,,3,0.996556
NDUBB,NDUC2,,3,0.995291
PSME2,PSB2,,3,0.997316
TAF6L,TAF12,,0,0.999943
RPC7,RPAB1,,3,0.998294
NDUB6,NDUB5,,3,0.995097
SRP09,SRP72,,3,0.996625
UBB,UB2E3,,3,0.991748
RPC1,RPC7L,,3,0.997163
QCR8,COX7R,,3,0.998453
H2A2B,H2AX,,3,0.993592
POP7,RPP21,,3,0.996832
AP1B1,AP2S1,,3,0.997953
TAF5L,TAF6L,,0,0.999683
RT27,RT34,,3,0.997703
ZCRB1,ZMAT5,,3,0.995108
NDUB6,NDUS6,,3,0.995673
RPR1A,RBTN2,,3,0.996953
PSMF1,PSB1,,3,0.996935
GBRB3,GBRA6,,3,0.997901
PAPS1,DC1I2,,3,0.995768
NDUB5,NDUB7,,3,0.997119
REN3A,CASC3,,3,0.995211
GNA13,GBG3,,3,0.998823
BIRC5,HBAZ,,3,0.991284
RUXE,SF3A3,,3,0.996228
KLH22,KLH20,,3,0.999999
RUXF,PRPF3,,3,0.995131
SEP10,SEP14,,3,0.992594
TAF6L,SP20H,,0,0.999223
NDUS6,NDUC2,,3,0.995112
KAT2A,TAF6L,,3,0.999028
EHD4,RBNS5,,3,0.994978
GYS1,GLGB,,3,0.997974
DHX35,PRP19,,0,0.999826
DEF1,DIAC,,3,0.998944
ICAM1,GIT1,,3,0.994036
NFH,AINX,,3,0.999999
SYF2,DHX35,,3,0.999886
CKS1,CCNE2,,3,0.992233
XRCC6,PARP2,,1,0.995774
PDK3,PDK4,,3,0.995458
RM51,RM42,,3,0.993088
NDUS6,NDUB8,,3,0.99589
RUXE,DHX35,,3,0.999752
AAPK2,AAKG3,,3,0.99509
MMP2,FINC,,1,0.990426
RPN2,TUSC3,,3,0.996023
VA0D2,VPP3,,3,0.998531
PLCG1,DOK2,,1,0.990098
COR1A,COR1C,,3,0.999528
SYF2,PRP17,,3,0.998526
B9D2,TECT1,,3,0.997628
RT34,RT18C,,3,0.990543
AP3M2,AP3B1,,3,0.997094
RUXE,AQR,,3,0.997211
RUXE,PRP17,,3,0.997809
RM02,RM10,,3,0.992052
RUXE,PRPF3,,3,0.995128
ACTZ,DCTN6,,3,0.99961
IFNA4,IFNA2,,3,0.9911
AP2A1,ARFG1,,3,0.992233
TMED7,TMED2,,0,0.992782
CAV1,CAV3,,1,0.997402
LEPR,TAFA4,,3,0.99282
RU17,RSMN,,3,0.99589
SYF2,AQR,,3,0.997246
HSP7C,PDPK1,,3,0.993294
GBG3,GNAZ,,3,0.996332
AP3S2,AP3M2,,3,0.994361
RUXG,DHX35,,3,0.999754
VA0D1,VATL,,3,0.997487
DCTN6,KLHL2,,3,0.995305
RUXF,SNRPA,,3,0.996763
NDUAD,NDUV3,,3,0.996075
CHST4,CHST6,,0,0.993356
NDUB3,NDUS6,,3,0.997102
PRPF3,RUXG,,3,0.994794
RUXE,TFP11,,3,0.994332
ARFG1,AP2M1,,3,0.997378
RT34,RT33,,3,0.997286
DEF1,CATF,,3,0.999023
TP4AP,CUL4B,,3,0.999981
GNA11,GBG3,,1,0.996435
CNPY2,PDIA5,,0,0.993753
RPP21,POP1,,3,0.995954
PROP,CRAC1,,3,0.994045
NDRG1,MYOME,,1,0.990832
NDUS6,NDUB1,,3,0.996919
RPB1,RBTN2,,3,0.991748
RU17,SNRPA,,3,0.997224
PSMF1,PSB2,,3,0.996728
HXK2,HXK1,,3,0.990501
CAPZB,CPZIP,,3,0.999476
NDUS6,NDUB5,,3,0.997242
TBG2,MZT2B,,3,0.994693
