Gene1,Gene2,connected_driver_gene,gene_type,confidence
NAA40,ATG7,,3,0.82
RUXE,PDCD7,,3,0.82
EXT2,CASP,,1,0.82
RL15,"COPR5,COPRS",,3,0.82
S4A8,B3A2,,3,0.82
IMDH1,KLD8B,,3,0.82
RUXE,TSSC4,,3,0.82
RUXE,SPN1,,3,0.82
NDEL1,TARA,,0,0.83
NCOA4,TAXB1,,1,0.82
RPC7L,RPC9,,3,0.82
SEHL2,KC1G3,,3,0.82
ZN483,ZN197,,3,0.82
GLPB,TSN15,,3,0.82
TRI44,CC112,,3,0.82
QCR8,CYB,,3,0.82
MAS,SFXN5,,3,0.82
PTRF,CRBN,,3,0.82
IRF3,ANR40,,3,0.82
BPNT1,PPOX,,3,0.82
LRIQ1,NFIP1,,3,0.82
TSKS,TRAF3,,0,0.82
RHPN1,DTNB,,3,0.82
TULP2,SIK2,,3,0.82
CF141,BRCA2,BRCA2,2,0.82
CNBP,PAPD5,,1,0.82
ILVBL,INT12,,3,0.82
ZIC1,DR9C7,,3,0.82
OPRM,COG8,,3,0.82
IKZF5,RL36L,,0,0.82
TA2R7,ACTBL,,3,0.82
IL31R,HPHL1,,3,0.82
ALX3,UBN2,,3,0.82
T2EB,VIGLN,,3,0.82
RSBN1,CDC16,,3,0.82
LIRB4,CQ039,,3,0.82
BPNT1,DPOG1,,3,0.82
RNF4,HNRPC,,3,0.83
TYW3,KIF2A,,3,0.82
RNF4,HNRPK,,3,0.82
PVRL2,SPA12,,3,0.82
TIP39,DCAM,,3,0.82
KCAB2,TNNC2,,3,0.82
INGR1,NOTC3,,3,0.82
CFTR,CLIC1,,3,0.85
STX11,ANKH1,,3,0.82
STX11,ANKH1,,3,0.82
ZCH18,RALY,,3,0.83
RT11,RT07,,3,0.82
"LRC33,NRROS",MARK3,,3,0.82
CABP8,DCAF6,,3,0.82
S15A1,MET15,,3,0.82
RM10,PPCEL,,3,0.83
NPB,FKBP4,,3,0.82
VTNC,MRS2,,3,0.82
ZN169,LTBP4,,3,0.82
PRS33,ANR40,,3,0.82
RM10,RM33,,3,0.82
ARPC5,CBWD3,,3,0.82
SUZ12,LCOR,,1,0.87
ZN490,PRD15,,3,0.82
ODPA,MDHM,,3,0.83
MPIP3,SUFU,SUFU,2,0.83
DLK2,XPO7,,0,0.82
F19A4,F175B,,3,0.82
SIL1,OMA1,,3,0.82
NECA1,CIR1A,,3,0.82
FAN,FA26D,,3,0.82
ASB6,CORO7,,3,0.82
I27RA,CALX,,3,0.82
MOAP1,PNMA2,,3,0.82
NEU2,ARSB,,3,0.82
CPEB1,GAN,,3,0.82
NPB,MCCA,,3,0.82
DCAF7,CBX6,,0,0.87
ZN223,ZNF92,,3,0.82
LRRT1,K319L,,3,0.82
ZCH18,SNW1,,3,0.83
CHC10,FAF1,,3,0.82
TSYL1,EVI5L,,3,0.82
VMAT1,"ATBD4,DPH6",,3,0.82
ARRB2,DIEXF,,3,0.82
RRP8,FXR1,,3,0.82
HOME3,WASF2,,3,0.82
DKKL1,SPAT5,,3,0.82
DEF5,EPHA6,,3,0.82
MET,ERBB3,,1,0.82
GTR14,WDR73,,3,0.82
CPEB1,SYMPK,,3,0.83
NT5C,GDS1,,3,0.82
"TENC1,TNS2",KLH15,,3,0.87
TLR5,CNEP1,,3,0.82
PDGFD,DCTN6,,3,0.82
ASB7,RMP,,3,0.82
VPP2,CC115,,3,0.82
S4A8,SRBP2,,3,0.82
MANS1,DIRA1,,3,0.82
F117B,PNMA2,,3,0.82
MO4L2,BRCA2,BRCA2,2,0.82
TR13B,ZFP91,,3,0.82
NOL7,UTP15,,3,0.82
NOL7,WDR75,,3,0.82
CDC37,HCK,,3,0.85
K1683,"MCM3A,GANP",,3,0.82
CCG5,PK3CB,,3,0.82
GSTT1,TRI18,,3,0.82
TMPSC,POMT1,,3,0.82
PRP19,TFP11,,3,0.82
TRIB2,DET1,,0,0.85
FXL16,DAAM1,,3,0.82
NAGK,PATL1,,3,0.82
"RMTL1,MRM3",CPT2,,3,0.82
RUXE,SF3A1,,3,0.82
RUXE,SF3B4,,3,0.82
IPPK,RMND1,,0,0.82
PRR20,PO2F1,,3,0.83
PRR20,PO2F1,,3,0.83
PRR20,PO2F1,,3,0.83
PRR20,PO2F1,,3,0.83
PRR20,PO2F1,,3,0.83
HMGN2,KLH36,,3,0.82
BBS7,CE164,,3,0.82
KCC2D,ELP3,,3,0.82
SSA27,MAP7,,3,0.82
CBLN4,T2FB,,3,0.82
KLRG2,ZDHC6,,0,0.82
TULP2,"K0913,ZSWM8",,3,0.82
JMJD6,UBP42,,3,0.82
NICN1,LRC49,,3,0.82
GSCR2,YBOX1,,3,0.82
PROC,DEFM,,3,0.82
F19A4,AVL9,,3,0.82
PCM1,DDIT3,,1,0.82
NPT3,PR15B,,3,0.82
SUZ12,DLN1,,1,0.82
ARRB2,AFF4,AFF4,2,0.82
NXF2,TROP,,3,0.82
NXF2,TROP,,3,0.82
ZNF2,ZN800,,3,0.82
DCAF8,ARHGQ,,3,0.82
PDDC1,FANCJ,,3,0.82
3BHS2,MTHR,,3,0.82
PGBD1,ZKSC3,,0,0.82
SOX2,HIBCH,,1,0.82
CCG5,PLD2,,3,0.82
CCG5,PLD1,,3,0.82
HEAT1,LRC15,,3,0.82
TYW3,LEG1,,3,0.82
PPM1E,FA83H,,0,0.82
RL15,F192A,,3,0.82
SEM7A,TM39B,,3,0.82
PDDC1,ESPL1,,3,0.82
C3AR,S35F5,,3,0.82
RGS3,SEP10,,3,0.82
ZN169,CLH2,,3,0.82
TYW3,LDLR,,3,0.82
AK17A,MYH7,,3,0.82
AK17A,MYH4,,3,0.82
MK,AF9,,3,0.82
TR16L,COMD1,,3,0.82
GBRD,TTC17,,3,0.82
TSN11,TM9S4,,3,0.82
PCD20,CBX6,,3,0.82
TSHB,CNTP3,,3,0.82
CRYL1,WDR59,,3,0.82
ZNRF4,"MOSC1,MARC1",,3,0.82
PDDC1,PPCEL,,3,0.82
OSTF1,CHM2A,,3,0.82
LYAM2,MTMR5,,3,0.82
RNF4,B2CL1,,3,0.82
MTMR2,MTMRA,,3,0.83
SYT3,MADD,,3,0.82
ZN704,BRMS1,BRMS1,2,0.82
LITAF,RN149,,3,0.82
PTRF,ZN622,,3,0.82
PVRL2,BTBD1,,3,0.82
MSI2H,ANR40,,3,0.82
RABX5,GAK,,3,0.82
OLFL3,MA7D2,,3,0.82
3BHS2,SYNC,,3,0.82
O10H3,IRGQ,,3,0.82
"ZN323,ZSC31",MTMR4,,3,0.82
RELL2,ECHB,,3,0.82
RELL2,ECHA,,3,0.82
TR13B,TR10B,,3,0.82
PRP31,MTHR,,3,0.82
PSB3,AKIR2,,3,0.82
CKS2,CCNE1,CCNE1,2,0.82
CNBP,DDX31,,1,0.82
ABC3D,TRA2A,,3,0.82
PRS8,RBP1,,3,0.83
FA8A1,SDCB1,,3,0.82
TMOD3,HEM1,,3,0.82
TMED6,VEZA,,0,0.82
ANF,PLAK,,3,0.82
P2RX1,OMA1,,3,0.82
NEP,TEN3,,3,0.82
JPH4,MICA2,,0,0.82
FBLN3,ZN316,,3,0.82
CG060,NPRL2,,3,0.82
PDGFD,ECI2,,3,0.82
ZN550,TRI37,,3,0.82
NGEF,MRS2,,3,0.82
NCUG1,TBA1C,,3,0.82
DUS14,ACAD8,,3,0.82
PCDC2,MACOI,,3,0.82
SG2A2,CNTP3,,3,0.82
CD83,MYADM,,3,0.82
"K0020,PUM3",SURF6,,3,0.82
TRI44,TRI47,,3,0.82
GRDN,EGFR,EGFR,2,0.8
RM38,DSG4,,3,0.82
KTU,PHIPL,,3,0.82
LACRT,ARSK,,3,0.82
K0355,CLUS,,3,0.82
FXR2,PRC1,,3,0.82
JUNB,NDE1,,3,0.82
P2RX1,"ANM10,ANM9",,3,0.82
REPS1,AAK1,,3,0.82
CFTR,PYRG1,,3,0.85
"TOIP2,TOIP2,IFG15",CQ080,,3,0.82
NOL9,JPH1,,0,0.82
CAN1,CAN2,,3,0.82
LRC32,DCP2,,3,0.82
MACD1,PARP2,,3,0.82
STRAP,LARP6,,3,0.87
DOCK5,SZT2,,3,0.82
DOCK5,TTC28,,3,0.82
HOME3,INADL,,3,0.82
GSTK1,2ABD,,3,0.82
TTC5,ZBTB9,,0,0.82
RNBP6,ZFPL1,,3,0.82
PSG8,ACOT9,,3,0.82
ZN704,SIN3A,,3,0.82
TPPC5,TPC11,,3,0.82
TPH1,YETS4,,3,0.82
COMD1,S11IP,,3,0.82
C3AR,UB2Q1,,3,0.82
KBTB7,"ZN295,ZBT21",,3,0.82
ANF,INVO,,3,0.82
CRYL1,DYHC2,,3,0.82
MAGE1,CRCM,,3,0.87
MBLC2,BCS1,,3,0.82
TREA,GPAA1,,3,0.82
C3AR,VEZA,,3,0.82
DKKL1,HS12A,,3,0.82
GLPB,PDS5A,,3,0.82
CRP,EXT1,,1,0.82
NEP,PMGT1,,3,0.82
GPX7,NIPA,,3,0.82
CG060,"NCOAT,OGA",,3,0.82
ARPC5,KPCD2,,3,0.82
ZN214,CBX6,,3,0.82
FOXD4,GGPPS,,3,0.82
TM206,DAB2P,,3,0.82
RUXE,TFP11,,3,0.82
ACADV,DHRS4,,3,0.82
SG2A2,NDST2,,3,0.82
RUXE,PRP6,,3,0.91
CP2C9,TOM40,,3,0.82
TIF1B,ZN720,,3,0.82
PSB3,F192A,,3,0.82
MAS,VGFR3,,3,0.82
RDH12,TES,,3,0.82
IKZF1,KLD10,,1,0.82
GCNT3,SORL,,3,0.82
TRAD1,ASPM,,3,0.85
CLK2,SRS10,,3,0.82
LRIQ1,LGR4,,3,0.82
TR13B,RBM23,,3,0.82
ASGR1,PTN2,,3,0.82
CPNE2,TXLNA,,3,0.82
NELL2,COR1A,,3,0.82
NIT1,BCKD,,3,0.82
TPTE2,HAUS1,,3,0.83
CFTR,DCTN1,DCTN1,2,0.82
SG2A2,LRIG1,,3,0.82
GBB2,TADBP,,3,0.82
TR13B,RRP1,,3,0.82
FRIH,CYTS,,3,0.82
CCG5,P52K,,3,0.82
DJC28,ATPB,,3,0.82
TBG2,PHLP,,3,0.82
AIFM1,SFXN1,,3,0.82
CHSTA,B3GN1,,3,0.82
SG2A2,TPST1,,3,0.82
SUN2,"AMPM2,MAP2",,3,0.82
ZN574,P52K,,3,0.82
JPH4,P121A,,0,0.82
KLH22,MICU1,,3,0.82
RAB15,"TOIP2,TOIP2,IFG15",,0,0.82
CKS2,CDN1B,,3,0.82
F117B,DCAF7,,3,0.82
BGAL,TPPC3,,3,0.82
SUN2,DHRS4,,3,0.82
CDX1,KBTB6,,3,0.82
PCDA4,PCDGK,,3,0.82
PAI2,TAF5L,,3,0.82
FYN,H90B3,,3,0.82
FYN,HS904,,3,0.82
ZN169,RBAK,,3,0.82
SPN90,RBM15,RBM15,2,0.82
PDGFD,MAEA,,3,0.82
C3AR,NDC1,,3,0.82
EXOC8,3BP1,,3,0.82
FRIH,CATL2,,3,0.82
SNR27,VRK1,,3,0.82
P3H3,PLOD1,,3,0.82
SYIM,EPHA4,,3,0.82
TMCO3,ATG9A,,3,0.82
CRYL1,HAUS3,,3,0.82
HPBP1,GAK,,3,0.82
MS18A,BICD2,,3,0.82
F136A,GSE1,,3,0.82
F136A,LAR4B,,3,0.82
ZDHC1,LGR4,,3,0.82
ANF,NGAL,,3,0.82
MRP,P4R3A,,3,0.82
"SGT1,ECD",ZNHI2,,3,0.87
TM206,PCY1A,,3,0.82
GLBL3,CH60,,3,0.82
CCD97,JUN,JUN,2,0.82
SARNP,RNPS1,,3,0.82
LRRT1,LRFN3,,3,0.82
WDR59,SZT2,,3,0.83
APBA3,PI42C,,3,0.82
DPEP1,RDH11,,3,0.82
"C5ARL,C5AR2",UBXN8,,3,0.82
GLPB,PDS5B,,3,0.82
PPIE,SNR40,,3,0.83
HEXI2,BANP,,3,0.82
PCDA3,ABHD6,,3,0.82
SYHM,"DHSB,SDHB",,3,0.82
CCL14,DNLZ,,3,0.82
DLK2,RBGP1,,0,0.82
CP19A,NPL4,,3,0.82
CDC16,YDJC,,3,0.82
DMD,HAUS4,,3,0.82
P2Y12,FITM2,,3,0.82
REN3A,AGGF1,,3,0.82
MTMR5,RPAP3,,3,0.82
MEPCE,H2B1C,,3,0.82
MEPCE,H2B1C,,3,0.82
MEPCE,H2B1C,,3,0.82
MEPCE,H2B1C,,3,0.82
MEPCE,H2B1C,,3,0.82
HDA11,MTMR3,,3,0.82
ASB6,RPAP2,,3,0.82
SMAP2,RBMS1,,3,0.82
FA60A,SQRD,,3,0.82
K0355,NCKP1,,3,0.82
DDX31,TTHY,,3,0.82
C3AR,S35F2,,3,0.82
ELAV2,CCD12,,3,0.82
TPC2,TPPC5,,3,0.82
ZN414,SAHH3,,3,0.82
NDUF4,MPPB,,3,0.82
RS14,RL32,,3,0.82
RS14,RL36L,,3,0.82
ARMC6,RMD2,,3,0.82
MEP50,TCPZ,,3,0.82
RRS1,RT31,,3,0.82
KCNS3,FNTB,,3,0.82
PTRF,HECD3,,3,0.82
NPT3,AT11C,,3,0.82
TNNI3,IFNA4,,3,0.82
SPA12,TXD15,,3,0.82
SUV91,SETB1,,3,0.85
RRS1,SF3B4,,3,0.82
LPAR2,LEG3,,3,0.82
P4HA3,FXR2,,3,0.82
ZNF2,ZN771,,3,0.82
IKZF5,TF7L2,,0,0.82
5HT3A,LEMD2,,3,0.82
F19A3,BIRC2,,3,0.82
DKKL1,NUCB1,,3,0.82
SPB13,ROR1,,3,0.82
"GTPB5,MTG2",PPCE,,3,0.82
S39AC,CASP,,3,0.82
SCN3B,TARB1,,3,0.82
ODPX,PPCEL,,3,0.82
HOME3,NCKP1,,3,0.82
RT02,RT15,,3,0.82
CTR1,NAT14,,3,0.82
SCOC,NRBF2,,0,0.82
GSCR2,PAB4L,,3,0.82
DLK2,TARB1,,0,0.82
IKZF5,TAD2A,,0,0.82
LYZL2,SELN,,3,0.82
DUS22,VAMP3,,3,0.82
DUS22,VAMP3,,3,0.82
WSB2,ACINU,,3,0.82
PCDAC,IL1AP,,3,0.82
VMA5A,ZHANG,,3,0.82
T2EB,CSTF3,,3,0.82
HXD4,ANKH1,,3,0.82
HXD4,ANKH1,,3,0.82
LOXE3,SRC,SRC,2,0.82
GRIA3,SEM4F,,3,0.82
PI2R,MFAP3,,3,0.82
CORO6,TIGD5,,0,0.82
SUV91,MAGC1,,3,0.82
TAP26,NOA1,,3,0.82
CE054,CRLF3,,3,0.82
RM35,RT18A,,3,0.82
OS9,EMIL2,,3,0.82
PTPRK,EFTU,,1,0.82
CADH5,TNFL9,,3,0.82
EPHA7,RL23,,1,0.82
SMBP2,TBA8,,3,0.82
C1QR1,ASPH,,3,0.82
SNX27,AACT,,3,0.82
DEF5,HSP7E,,3,0.82
TCF19,MTA2,,3,0.82
NGN 3.00,RECQ4,,3,0.82
CNDH2,EXPH5,,3,0.82
SRP68,RBM28,,3,0.82
GTR12,HACD2,,3,0.82
MA7D2,UBP20,,3,0.82
H14,Z354A,,3,0.82
KCNS3,SUN1,,3,0.82
ACHD,POMT2,,3,0.82
RL10A,RBM34,,3,0.82
ZCH18,SRSF1,,3,0.83
NTRK3,MYADM,,1,0.82
TRAF6,OTU1,,3,0.84
ATF2,ARI1,,3,0.82
CC103,PPAP,,3,0.82
RERG,ARHGH,,3,0.82
KHDR2,WIPI3,,3,0.82
SNR27,CF211,,3,0.82
STABP,VTI1B,,3,0.82
CLC3A,CTBL1,,3,0.82
"FAM5C,BRNP3",LRP5,,3,0.82
GP156,KANL2,,3,0.82
CP088,ZFP62,,3,0.82
PDGFD,ACTY,,3,0.82
JMJD6,CS029,,3,0.82
JMJD6,SFR19,,3,0.82
KC1A,AGR2,,3,0.82
CR3L1,TRRAP,TRRAP,2,0.82
FGRL1,UBE2O,,3,0.82
SCMC2,SCMC3,,3,0.82
SCMC2,SCMC3,,3,0.82
ZC3H1,ZCH18,,3,0.83
COMDA,FKB15,,3,0.82
LX15B,TAF5L,,3,0.82
CTNB1,HS90A,,3,0.83
GP156,APC4,,3,0.82
FACD2,ATPA,,3,0.82
LEG7,NAMPT,,3,0.82
LEG7,NAMPT,,3,0.82
CB077,DSG4,,3,0.82
IFIH1,TRI65,,3,0.87
RM35,RM20,,3,0.82
STX11,NDE1,,3,0.82
ACOT2,CP055,,3,0.82
NGN 3.00,NET1,,3,0.82
"IRK5,KCNJ5",PLCG1,PLCG1,2,0.82
CDC16,SNX18,,3,0.82
GTSF1,MK14,,3,0.82
S19A2,ATPB,,3,0.82
SPA24,DCA17,,3,0.82
DNJC7,PWP2,,3,0.82
ACHD,ST7L,,3,0.82
RM10,RM18,,3,0.82
GRWD1,CDC6,,3,0.8
KLH33,TCPG,,3,0.82
FBX4,ESPL1,,3,0.82
CD4,VAMP3,,3,0.82
RBTN2,ARMC5,,3,0.82
SSA27,UIF,,3,0.82
CPNE4,"K0020,PUM3",,3,0.82
RL10A,RRP8,,3,0.82
RUXF,HTSF1,,3,0.82
P4HA3,MLL4,,3,0.82
F167A,TRI18,,3,0.82
SEM7A,TM214,,3,0.82
FRIH,FILA,,3,0.82
SNR27,CCD51,,3,0.82
CCRL2,FITM2,,3,0.82
ACM4,GCP2,,3,0.82
DGCR8,"RRMJ3,SPB1",,1,0.82
KPCZ,RM12,,3,0.82
U119A,CAN15,,3,0.82
"FAM5C,BRNP3",DNJB9,,3,0.82
RPGF5,TBB1,,3,0.82
ZN169,ZN121,,3,0.82
ERMAP,DOCK4,,3,0.82
ERMAP,UBP34,,3,0.82
NOP16,HERC5,,0,0.82
ZN394,SCND1,,3,0.87
GTSE1,MARE3,,0,0.82
AVIL,THUM3,,3,0.82
SUV91,UBP34,,3,0.82
NAA40,SP16H,,3,0.82
TRM2A,TRBP2,,3,0.82
C3AR,CERS2,,3,0.82
PKHG6,IGJ,,3,0.82
SHC1,DCAM,,3,0.88
LMNA,PRP6,,1,0.82
PSB3,PSMF1,,3,0.82
TPP1,RPTOR,,3,0.82
ABC3D,LAR1B,,3,0.82
NPT3,D19L4,,3,0.82
VAPB,NDUAC,,3,0.82
C3AR,TM160,,3,0.82
ZCH18,RBM6,,3,0.82
GPBL1,ZBTB1,,3,0.82
OPRM,COX1,,3,0.82
ZNRF4,NB5R1,,3,0.82
ZCH18,TOPRS,,3,0.82
TPPC1,TPPC8,,3,0.82
SYF2,DHX35,,3,0.82
TEKT3,LIMD1,,3,0.82
FKB11,GOPC,GOPC,2,0.82
CR3L1,AP3B1,,3,0.82
TKTL1,TBB8,,3,0.82
C3AR,ELOV2,,3,0.82
GPR21,S1PR5,,3,0.82
ZCH18,SRRM1,,3,0.83
YIPF3,SURF4,,3,0.82
APBA3,NECA3,,3,0.89
TRM2A,LA,,3,0.82
CN118,CSK 21.00,,3,0.88
CP088,CENPN,,3,0.82
PI42A,STRAA,,3,0.82
P4HA3,ZN592,,3,0.82
NKAP,CSK2B,,3,0.82
S39A4,FITM2,,3,0.82
ZIC1,SAP3,,3,0.82
RBTN2,RPAP2,,3,0.82
RT27,RT35,,3,0.82
NKAP,CSK 21.00,,3,0.85
ANGT,RIPK4,,3,0.82
ZN169,TRI26,,3,0.82
RBTN2,ZMYM1,,3,0.82
TNR17,CD70,,3,0.82
SEMG2,HPHL1,,3,0.82
GPX7,MCTS1,,3,0.82
CDK15,DESP,,3,0.82
PRA17,PRA10,,3,0.82
ADA30,FOXF2,,3,0.82
ZN169,"ZN192,ZKSC8",,3,0.82
MAK16,NVL,,0,0.82
OR2K2,PAK1,,3,0.82
"GP114,AGRG5",TRI59,,3,0.82
STMN4,CG043,,0,0.82
ZSWM2,LRFN4,,3,0.82
MATN3,GUAD,,3,0.82
CDK15,TYPH,,3,0.82
TPC2,VAMP2,,3,0.82
VP37D,ACAD8,,3,0.82
CASA1,EMIL3,,3,0.82
PI42A,NAF1,,3,0.82
SNX21,TBA4A,,0,0.82
TMCO3,PSME2,,3,0.82
IF4E2,SYTC2,,3,0.82
TBC14,TPC11,,3,0.82
IKZF5,ZC3H3,,0,0.82
MAK16,MDM2,MDM2,0,0.82
NK1R,CERS2,,3,0.82
LYZL2,NLGN2,,3,0.82
SKP2,KIRR1,,1,0.82
P4HA2,KIF7,,3,0.82
ABC3D,STRBP,,3,0.82
LYZL2,TXD16,,3,0.82
CRYL1,HOOK1,,3,0.82
LEG7,DPYL4,,3,0.82
LEG7,DPYL4,,3,0.82
RBTN2,ABHD8,,3,0.82
SUCB1,LONP2,,3,0.82
FBXL5,CSN3,,3,0.82
TYW3,FBLN1,,3,0.82
VIPR1,BIG3,,3,0.82
HMGN2,H2A1,,3,0.82
HMGN2,H2A1,,3,0.82
HMGN2,H2A1,,3,0.82
HMGN2,H2A1,,3,0.82
HMGN2,H2A1,,3,0.82
RABL3,RHOA,RHOA,2,0.83
KLDC9,NT5D2,,3,0.82
FKBP6,PDE4A,,3,0.82
TM11B,SEM4F,,3,0.82
VWCE,ZN664,,0,0.82
ALX3,SP16H,,3,0.82
NP1L5,NP1L4,,3,0.82
TRI23,RB15B,,3,0.82
LIPE,ABHEA,,3,0.82
ZN574,TRI41,,3,0.82
AASD1,ERC6L,,3,0.82
TM11B,NPC2,,3,0.82
ACADV,APC,APC,2,0.82
HIF1N,UBP24,,3,0.83
ZBED1,GDAP2,,3,0.82
GPC5C,NNTM,,3,0.82
ZSCA1,ANM8,,3,0.82
SMYD1,SCRN3,,3,0.82
PSG1,MEGF8,,3,0.82
F174A,JIP4,,3,0.82
PSG1,CELR3,,3,0.82
TIGD6,HERC1,,0,0.82
TCPR2,VPS18,,3,0.82
FUCO2,NAT14,,3,0.82
RAB8B,NOCT,,3,0.82
DEF5,FKBP7,,3,0.82
CF141,KRBA1,,3,0.82
LYPD4,ATS 2.00,,0,0.82
LZTS2,WDR33,,3,0.82
DHX57,CLUS,,3,0.82
PSG1,EF1A2,,3,0.82
SAHH3,IKBL1,,3,0.82
LZTS2,M18BP,,3,0.87
THEM4,ALAT2,,0,0.82
S6A15,PXMP2,,3,0.82
GPR37,2A5D,,3,0.82
NELFA,SMBP2,,0,0.82
TMCO3,PXMP2,,3,0.82
VWCE,BCD1,,0,0.82
FA60A,CALL3,,3,0.82
FOXD4,PSMG4,,3,0.82
CETN1,"K1407,CC191",,3,0.82
TB22B,SPB7,,3,0.82
AATC2,APOA1,,3,0.82
KSR1,LIMA1,,0,0.82
CRYL1,APC5,,3,0.82
PCDA9,DCMC,,3,0.82
LIPE,TMED5,,3,0.82
DOCK5,ZHX2,,3,0.82
TADBP,NCF2,,3,0.82
COMD1,FA45A,,3,0.82
HIF1N,ANS1A,,3,0.83
HYCCI,VTDB,,3,0.82
CENPA,ARL 10.00,,3,0.82
ZNF2,RT07,,3,0.82
NDK3,NDK8,,3,0.88
FXRD2,MIPEP,,3,0.82
CD70,GNL3L,,3,0.82
P4HA3,ZN787,,3,0.82
ACHA3,ITPR2,,3,0.82
PTPC1,ARL 2.00,,3,0.82
PI42A,C102A,,3,0.82
CD70,EXOC6,,3,0.82
LRC51,JOS2,,3,0.82
IL6RA,"COPR5,COPRS",,3,0.82
HIF1N,RPRD2,,3,0.83
ACHA3,ITPR3,,3,0.82
NTCP7,ECM29,,3,0.82
YIPF3,S22A5,,3,0.82
REEP1,1433G,,3,0.82
CC136,GRDN,,3,0.82
WNT7A,LOXL2,,3,0.82
TIGD5,OCC1,,3,0.82
DLK2,CTR2,,0,0.82
DGCR8,NSA2,,1,0.82
HPBP1,HSF2,,3,0.82
ZN669,SIR1,,3,0.82
SYBU,BL1S2,,0,0.82
SPA12,SUSD5,,3,0.82
TMM9B,BIG2,,3,0.82
MA7D2,ECI2,,3,0.82
ZN169,ZNF45,,3,0.82
DENR,PDLI5,,3,0.82
VDAC3,RASH,,3,0.82
DUS22,GNA14,,3,0.82
DUS22,GNA14,,3,0.82
YIPF3,CTR2,,3,0.82
DOCK5,RB3GP,,3,0.82
YIPF3,SC6A8,,3,0.82
SYT12,"FA55C,NXPE3",,3,0.82
PVR,MMS22,,3,0.82
ZSC12,CBPM,,3,0.82
CLK2,GPTC8,,3,0.82
CP045,WDFY1,,3,0.82
S38A7,EF1A2,,3,0.82
SNX27,IGLL5,,3,0.82
SIA8D,CNTP3,,3,0.82
SIA8D,K319L,,3,0.82
SKP2,FXL18,,1,0.82
EMIL1,MET15,,3,0.82
RM12,SEPT3,,3,0.82
LZTS2,CTC1,,3,0.82
HNRLL,HDAC3,,3,0.82
LZTS2,CE290,,3,0.82
PON2,CNNM1,,3,0.82
ZN483,SCND1,,3,0.87
IKZF1,APBP2,,1,0.82
RM12,RM53,,3,0.82
CDHR5,RETST,,3,0.82
CC120,STXB4,,3,0.82
TMM9B,F189B,,3,0.82
CNDH2,ADNP,,3,0.82
TM199,VA0D1,,3,0.82
SCN3B,RETST,,3,0.82
EPN4,STON2,,3,0.82
F19A3,PDDC1,,3,0.82
CNPD1,PLSI,,3,0.82
CHST6,GPX8,,3,0.82
RAB6B,RAB6A,,3,0.82
RAB6B,PGTB2,,3,0.82
RAB6B,PGTA,,3,0.82
PROZ,MELK,,3,0.82
SOX2,SCRN2,,1,0.82
PTC1,ITAV,,3,0.82
CCD83,RBM12,,3,0.82
RTN1,NB5R3,,3,0.82
TTLL7,CSK 21.00,,0,0.82
TTLL7,CSK 22.00,,0,0.82
NXF2,PER1,PER1,2,0.82
NXF2,PER1,PER1,2,0.82
SNR27,HMGN5,,3,0.82
CNDH2,SATB2,,3,0.82
ICAM1,NCS1,,3,0.82
ERP44,TNIP1,,0,0.82
DGCR8,MPP10,,1,0.82
KLDC2,RAB2A,,3,0.82
CLC2D,DNJC1,,3,0.82
ZN263,TRAF7,TRAF7,2,0.82
STX11,EXOC6,,3,0.82
STX11,CCHCR,,3,0.87
MA7D2,KI20A,,3,0.82
SCN3B,ALG6,,3,0.82
CDK15,RABP2,,3,0.82
RANB9,YPEL5,,3,0.87
UXS1,XPO4,,3,0.82
UXS1,LMBR1,,3,0.82
L2GL2,ZN687,,3,0.82
H14,LA,,3,0.82
ADA33,MANEL,,3,0.82
ZSC12,CYTM,,3,0.82
SAHH3,FOXK1,,3,0.82
SKP2,ATG2B,,1,0.82
IL6RA,FANCL,,3,0.82
CB029,CNO6L,,3,0.87
TAF6L,KAT2A,,0,0.83
BSPRY,HAUS4,,0,0.82
KCNS3,HYEP,,3,0.82
LIRB4,ARMC8,,3,0.82
CCL14,VWA1,,3,0.82
DPEP1,RER1,,3,0.82
RHG19,DCA16,,3,0.82
METL6,TCPZ,,3,0.82
INSL5,ITAV,,3,0.82
TRI35,WDR20,,3,0.82
DVL3,OBSL1,,3,0.83
CBPA6,PP6R1,,3,0.82
H14,STAU1,,3,0.82
ODPA,NDUS6,,3,0.82
FIBB,SNX6,,3,0.82
IFRD2,EIF3J,,3,0.82
INSL5,INSR,,3,0.82
FRYL,FLNC,,3,0.82
COG5,NIN,NIN,2,0.82
IMDH1,DPH1,,3,0.82
WDR86,TCPG,,3,0.82
MOCS3,LIN9,,0,0.82
RL7,BMI1,,3,0.87
PSG8,CBWD3,,3,0.82
MBD5,NAA50,,3,0.82
CC50B,PRTG,,3,0.82
CCG5,RN166,,3,0.82
CD70,DYM,,3,0.82
FIBB,RPR1B,,3,0.82
GLYC,DPYL5,,3,0.82
JUNB,DET1,,3,0.82
SIA8D,TECT2,,3,0.82
ZN408,TRI41,,3,0.87
F167A,NFM,,3,0.82
TSYL6,ZMYM3,ZMYM3,2,0.82
CN118,CDSN,,3,0.82
RL7,RL36L,,3,0.82
FEZ1,SCPDL,,3,0.82
CLC2D,XYLT2,,3,0.82
YIPF3,SC5D,,3,0.82
MMP10,PCSK1,,3,0.82
NOSIP,PTN11,,3,0.82
ASB7,KI13B,,3,0.82
